,rr,rr_10,rr_20,rr_30,rr_40,rr_50,rr_60,rr_70,rr_80,rr_90
5871,0.0,0.0,0.0,0.0,0.0,,0.0,,,
5872,0.0,0.0,,0.0,0.0,0.0,,,,
5873,0.0,0.0,0.0,0.0,0.0,,,,,
5874,0.0,,,0.0,,,,,,
5875,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5876,0.0,0.0,0.0,0.0,0.0,,,,,
5877,0.0,0.0,0.0,,,0.0,,,,
5878,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
5879,0.0,,,,,0.0,,,,
5880,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5881,0.0,0.0,0.0,,0.0,0.0,,0.0,,
5882,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
5883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
5884,0.0,0.0,,0.0,0.0,,,,,0.0
5885,0.0,0.0,0.0,,,,,,0.0,
5886,0.0,0.0,0.0,0.0,0.0,,,,,
5887,0.0,,,0.0,0.0,,,,0.0,
5888,0.0,0.0,0.0,0.0,0.0,,0.0,,,
5889,0.0,0.0,0.0,0.0,,0.0,,0.0,,
5890,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5892,0.0,,,,,,0.0,0.0,,
5893,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
5894,0.0,0.0,0.0,,,0.0,,,,
5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5896,0.0,0.0,0.0,,,0.0,0.0,0.0,,
5897,0.0,0.0,0.0,,,,,,,
5898,0.0,0.0,0.0,0.0,0.0,,,,,
5899,0.0,0.0,0.0,0.0,0.0,,,,0.0,
5900,0.0,,,0.0,,0.0,,0.0,,
5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5902,0.0,0.0,,,0.0,0.0,,,,
5903,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
5904,0.0,0.0,0.0,0.0,,,,0.0,0.0,
5905,0.0,0.0,0.0,,,0.0,0.0,,,
5906,0.0,0.0,0.0,0.0,0.0,,,,,
5907,0.0,0.0,0.0,0.0,,,,,,
5908,0.0,0.0,0.0,0.0,,,,,,
5909,0.0,0.0,0.0,0.0,,,,0.0,,
5910,0.0,0.0,0.0,,,0.0,,0.0,,
5911,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
5912,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
5913,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
5914,0.0,0.0,,0.0,0.0,,,,,
5915,0.0,0.0,,0.0,0.0,,0.0,,,
5916,0.0,0.0,0.0,0.0,0.0,,,,,
5917,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
5918,0.0,0.0,,0.0,,0.0,,,,
5919,0.0,,,0.0,,,,0.0,,
5920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5921,0.0,0.0,0.0,,,0.0,,,,
5922,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
5923,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
5924,0.0,0.0,0.0,,0.0,,0.0,,,
5925,0.0,0.0,,,,0.0,,0.0,,
5926,0.0,,,0.0,,0.0,,,,0.0
5927,0.0,0.0,0.0,0.0,0.0,,0.0,,,
5928,0.0,0.0,0.0,0.0,,,,,0.0,
5929,0.0,0.0,,,0.0,,0.0,,0.0,
5930,0.0,0.0,0.0,0.0,,,,,,
5931,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5934,0.0,0.0,0.0,,,,0.0,,,0.0
5935,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0
5936,0.0,0.0,0.0,0.0,,0.0,,0.0,,
5937,0.0,0.0,0.0,,0.0,,,,,
5938,0.0,0.0,,0.0,,,,,,
5939,0.0,0.0,0.0,,0.0,,0.0,,,
5940,0.0,0.0,0.0,,,,,,,
5941,0.0,,,0.0,,0.0,0.0,0.0,,
5942,0.0,0.0,0.0,0.0,,,,,,
5943,0.0,0.0,0.0,0.0,,,0.0,,,0.0
5944,0.0,0.0,0.0,,,0.0,,,,
5945,0.0,0.0,0.0,,,0.0,0.0,,,
5946,0.0,0.0,,0.0,,,0.0,,,
5947,0.0,0.0,0.0,,,,0.0,0.0,,
5948,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
5949,0.0,0.0,0.0,,0.0,,,,,
5950,0.0,0.0,0.0,,,0.0,,0.0,,
5951,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5953,0.2,0.2,0.2,,,,,0.2,,0.2
5954,0.2,0.2,0.2,0.2,,0.2,,0.2,0.2,
5955,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,,
5956,0.2,0.2,0.2,0.2,,0.2,,,0.2,
5957,0.2,0.2,0.2,0.2,,,,,0.2,0.2
5958,0.2,0.2,,0.2,,0.2,,,,
5959,0.2,,,0.2,0.2,,,0.2,,
5960,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
5961,0.2,0.2,0.2,0.2,0.2,0.2,,,,
5962,0.2,0.2,0.2,,0.2,0.2,0.2,0.2,,0.2
5963,0.2,0.2,0.2,0.2,0.2,0.2,,,,
5964,0.2,,,0.2,,0.2,,,,
5965,0.2,0.2,0.2,0.2,,,0.2,0.2,0.2,
5966,0.2,0.2,0.2,0.2,,,,,0.2,
5967,0.2,0.2,0.2,0.2,,0.2,,0.2,,
5968,0.2,0.2,0.2,0.2,,,,,0.2,
5969,0.2,0.2,,,,,0.2,,,
5970,0.2,0.2,,0.2,0.2,,,,0.2,
5971,0.2,,,,0.2,0.2,0.2,,,0.2
5972,0.2,0.2,0.2,0.2,0.2,,0.2,,,
5973,0.2,0.2,0.2,0.2,,0.2,,,0.2,
5974,0.2,0.2,0.2,,0.2,0.2,0.2,,,
5975,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
5976,0.2,0.2,0.2,,,,0.2,,,
5977,0.2,,,0.2,0.2,0.2,,0.2,0.2,
5978,0.2,,,0.2,0.2,,,,0.2,
5979,0.2,0.2,0.2,,,0.2,,,0.2,
5980,0.2,0.2,0.2,,,,0.2,0.2,,
5981,0.2,0.2,0.2,,0.2,,,,0.2,
5982,0.2,0.2,,0.2,0.2,0.2,0.2,,0.2,0.2
5983,0.2,0.2,0.2,0.2,,,,,,
5984,0.2,0.2,0.2,0.2,0.2,,0.2,,,
5985,0.2,0.2,0.2,0.2,0.2,,,,,
5986,0.2,0.2,0.2,0.2,,,,,0.2,
5987,0.2,0.2,0.2,0.2,0.2,,0.2,,,
5988,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,
5989,0.2,0.2,0.2,,,,0.2,,,
5990,0.2,0.2,0.2,,0.2,0.2,,,,
5991,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,,
5992,0.2,0.2,,,0.2,,0.2,,,0.2
5993,0.2,0.2,0.2,,0.2,,,0.2,,
5994,0.0,0.0,0.0,0.0,,,,,0.0,
5995,0.0,0.0,,,,0.0,,,,
5996,0.0,0.0,0.0,,0.0,0.0,,,,
5997,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
5998,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
5999,0.0,0.0,0.0,0.0,,0.0,,,0.0,
6000,0.0,0.0,0.0,,0.0,0.0,,,,
6001,0.0,0.0,0.0,0.0,,0.0,,,,
6002,0.0,0.0,0.0,0.0,0.0,,,,,
6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6004,0.0,0.0,0.0,,0.0,,0.0,,,
6005,0.0,,,0.0,0.0,0.0,0.0,,,
6006,0.0,0.0,0.0,,,0.0,,0.0,,
6007,0.0,0.0,,,0.0,,0.0,0.0,,
6008,0.0,0.0,0.0,0.0,,,,,,
6009,0.0,0.0,0.0,,,,,,,
6010,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
6011,0.0,0.0,0.0,,0.0,,,0.0,,
6012,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
6013,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
6014,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
6015,0.0,,,,0.0,0.0,0.0,,,
6016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
6017,0.0,0.0,0.0,0.0,,0.0,,,,
6018,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6019,0.0,0.0,,0.0,0.0,0.0,,,,
6020,0.0,,,0.0,,0.0,,0.0,,
6021,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6022,0.0,0.0,0.0,,0.0,,0.0,,,
6023,0.0,0.0,0.0,0.0,0.0,,0.0,,,
6024,0.0,0.0,0.0,,,0.0,,,,
6025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6026,0.0,0.0,0.0,0.0,0.0,,,,,
6027,0.0,0.0,0.0,,0.0,,,,,
6028,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
6029,0.0,0.0,0.0,,0.0,0.0,,,,
6030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6031,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6032,0.0,0.0,0.0,0.0,,,,,,
6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
6034,0.0,,,0.0,,0.0,,,0.0,
6035,0.0,0.0,0.0,0.0,0.0,,,0.0,,
6036,0.0,0.0,0.0,0.0,,0.0,,,,
6037,0.0,0.0,0.0,0.0,0.0,,,0.0,,
6038,0.0,0.0,0.0,,,0.0,,,,
6039,0.0,0.0,,0.0,,0.0,,0.0,,
6040,0.0,0.0,0.0,,0.0,0.0,0.0,,,
6041,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
6042,0.8,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,
6043,1.4,1.4,1.4,1.4,1.4,,1.4,,,
6044,1.6,1.6,1.6,1.6,1.6,,,,,
6045,1.6,1.6,,1.6,1.6,1.6,1.6,,,
6046,1.6,1.6,1.6,1.6,1.6,,,,,
6047,1.6,,,1.6,1.6,1.6,,,,
6048,1.6,1.6,1.6,,,1.6,,,,
6049,1.6,1.6,1.6,1.6,,1.6,,1.6,1.6,1.6
6050,4.2,,,4.2,,4.2,,,,
6051,6.2,6.2,6.2,,,,6.2,6.2,,6.2
6052,10.0,10.0,10.0,10.0,10.0,,,10.0,,
6053,11.2,11.2,11.2,11.2,11.2,,11.2,11.2,,
6054,11.2,11.2,11.2,11.2,,,11.2,,,
6055,11.2,11.2,11.2,,,,11.2,,,
6056,11.2,11.2,11.2,,11.2,,,,,
6057,11.2,11.2,11.2,,11.2,11.2,11.2,,,
6058,11.2,11.2,11.2,,11.2,,,11.2,,
6059,11.4,11.4,11.4,11.4,,,,,,
6060,11.4,11.4,11.4,,11.4,,11.4,,,
6061,11.4,11.4,11.4,11.4,11.4,,,,,
6062,11.4,11.4,,,11.4,,,11.4,,
6063,11.4,11.4,11.4,11.4,11.4,,11.4,11.4,11.4,
6064,11.4,11.4,,,11.4,11.4,,,,
6065,11.4,11.4,11.4,,11.4,11.4,,11.4,,
6066,11.4,11.4,11.4,11.4,11.4,,11.4,,11.4,
6067,11.4,11.4,11.4,,,,11.4,,,11.4
6068,11.4,11.4,11.4,11.4,,11.4,,11.4,,
6069,11.4,11.4,,11.4,11.4,11.4,11.4,,,
6070,11.4,11.4,,11.4,,,,,,
6071,11.4,11.4,11.4,,11.4,,,11.4,,
6072,11.4,11.4,11.4,11.4,11.4,,,,,
6073,11.4,11.4,11.4,11.4,11.4,11.4,11.4,,,
6074,11.4,,,11.4,11.4,11.4,11.4,,,
6075,11.4,11.4,11.4,,11.4,,,,,
6076,11.4,11.4,11.4,11.4,11.4,,,,,
6077,11.4,11.4,11.4,11.4,,,,11.4,,
6078,11.4,11.4,11.4,11.4,11.4,11.4,,,,11.4
6079,11.4,11.4,11.4,11.4,,11.4,11.4,,,
6080,11.4,11.4,11.4,11.4,11.4,11.4,,,,
6081,11.4,11.4,,,,,,11.4,,
6082,11.4,11.4,11.4,,11.4,11.4,11.4,,,
6083,11.4,11.4,11.4,11.4,11.4,11.4,,11.4,11.4,
6084,11.4,11.4,11.4,11.4,11.4,,,,,
6085,11.4,11.4,11.4,11.4,11.4,,,11.4,,
6086,11.4,11.4,11.4,11.4,,11.4,11.4,,,
6087,11.4,11.4,11.4,,11.4,,11.4,,11.4,
6088,11.4,,,,11.4,,,,,
6089,11.4,11.4,11.4,11.4,,11.4,,,,
6090,11.4,11.4,11.4,,11.4,11.4,11.4,,,11.4
6091,11.4,11.4,11.4,11.4,,,,11.4,,
6092,11.4,11.4,11.4,11.4,,11.4,11.4,,,
6093,11.4,11.4,11.4,11.4,,11.4,,,,
6094,11.4,11.4,11.4,11.4,,11.4,,11.4,,
6095,11.4,11.4,11.4,11.4,11.4,,,11.4,,
6096,11.4,11.4,11.4,11.4,11.4,11.4,,,11.4,
6097,11.4,11.4,11.4,,11.4,11.4,11.4,,11.4,
6098,11.4,11.4,,11.4,11.4,11.4,,,,
6099,11.4,11.4,11.4,,,,11.4,,,
6100,11.4,11.4,11.4,,11.4,,,,11.4,
6101,11.4,11.4,11.4,11.4,,11.4,11.4,,11.4,
6102,11.4,11.4,11.4,11.4,11.4,,11.4,,,
6103,11.4,11.4,11.4,11.4,11.4,,,11.4,,
6104,11.4,11.4,11.4,,11.4,,,,11.4,
6105,11.4,11.4,11.4,11.4,11.4,11.4,,11.4,,
6106,11.4,11.4,11.4,11.4,,11.4,11.4,,,
6107,11.4,11.4,11.4,11.4,,,11.4,11.4,,
6108,11.6,11.6,11.6,11.6,,11.6,,,11.6,
6109,11.6,11.6,11.6,,,11.6,,11.6,,
6110,11.6,11.6,11.6,11.6,,11.6,,11.6,,
6111,11.6,11.6,11.6,11.6,11.6,11.6,,,,
6112,11.6,11.6,11.6,11.6,,11.6,,,,
6113,11.6,,,11.6,11.6,11.6,11.6,11.6,,
6114,11.6,11.6,11.6,11.6,11.6,11.6,11.6,,,
6115,11.6,11.6,11.6,,,,11.6,11.6,,
6116,11.6,11.6,11.6,11.6,11.6,11.6,11.6,,11.6,
6117,11.6,11.6,11.6,11.6,,11.6,,,11.6,
6118,11.6,11.6,,,11.6,11.6,,,,
6119,11.6,11.6,11.6,11.6,,,11.6,,,
6120,11.6,11.6,11.6,11.6,11.6,11.6,,,11.6,
6121,11.6,11.6,11.6,,11.6,,,,11.6,
6122,11.6,,,11.6,11.6,11.6,11.6,,,
6123,11.6,11.6,11.6,11.6,11.6,11.6,,,,
6124,11.6,11.6,11.6,11.6,11.6,,11.6,,11.6,
6125,11.6,11.6,11.6,11.6,,,,,,
6126,11.6,11.6,11.6,,11.6,,,,,
6127,11.6,11.6,11.6,,,,,11.6,11.6,11.6
6128,11.6,11.6,11.6,11.6,11.6,,,,,
6129,11.6,11.6,11.6,11.6,11.6,,11.6,11.6,,11.6
6130,11.6,11.6,11.6,11.6,,11.6,11.6,,11.6,
6131,11.6,11.6,11.6,,11.6,11.6,,,,
6132,11.6,11.6,11.6,11.6,,11.6,,11.6,,
6133,11.6,11.6,11.6,,11.6,,11.6,,,
6134,11.6,11.6,11.6,11.6,11.6,,,,11.6,
6135,11.6,11.6,11.6,11.6,11.6,,,11.6,,
6136,11.6,11.6,11.6,11.6,11.6,11.6,11.6,,,
6137,0.0,,,0.0,,0.0,,,,
6138,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,
6139,0.0,0.0,0.0,0.0,0.0,,0.0,,,
6140,0.0,0.0,0.0,0.0,0.0,,,,,0.0
6141,0.0,0.0,0.0,0.0,0.0,,,0.0,,
6142,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6143,0.2,0.2,0.2,0.2,,0.2,0.2,,,
6144,0.6,0.6,0.6,0.6,0.6,,,,,
6145,0.8,0.8,0.8,0.8,0.8,0.8,,,,
6146,1.4,1.4,1.4,1.4,1.4,,1.4,,,
6147,1.6,1.6,1.6,1.6,1.6,,,1.6,,
6148,1.6,1.6,1.6,1.6,,,1.6,1.6,1.6,1.6
6149,1.6,1.6,1.6,1.6,1.6,,,,,
6150,1.6,1.6,,,,,1.6,,1.6,
6151,1.6,,,1.6,1.6,1.6,,,1.6,
6152,1.6,1.6,1.6,1.6,,1.6,1.6,1.6,,
6153,1.6,1.6,1.6,1.6,,,1.6,,,
6154,1.6,1.6,1.6,1.6,,1.6,,,,
6155,1.6,1.6,1.6,1.6,,,,1.6,,
6156,1.6,1.6,1.6,1.6,,,,,,
6157,1.6,1.6,1.6,,,,1.6,,,
6158,1.8,1.8,1.8,1.8,,,,,1.8,
6159,1.8,1.8,1.8,1.8,,,,,,
6160,1.8,1.8,1.8,,,1.8,,,,
6161,1.8,1.8,1.8,,1.8,1.8,,,,
6162,1.8,1.8,1.8,1.8,1.8,,,1.8,,
6163,1.8,1.8,,1.8,1.8,1.8,1.8,1.8,,
6164,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,1.8,
6165,1.8,1.8,1.8,1.8,,,,,1.8,
6166,1.8,1.8,1.8,1.8,,,,,,1.8
6167,1.8,1.8,1.8,,,1.8,1.8,,,
6168,1.8,1.8,1.8,1.8,,1.8,1.8,,,
6169,1.8,1.8,,1.8,,1.8,,,,1.8
6170,1.8,1.8,1.8,,1.8,,1.8,,,
6171,1.8,1.8,1.8,1.8,1.8,1.8,,,,1.8
6172,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,
6173,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,
6174,1.8,1.8,1.8,,,1.8,,,,
6175,1.8,1.8,1.8,1.8,,1.8,1.8,,,
6176,1.8,1.8,1.8,1.8,,,1.8,,,
6177,1.8,1.8,1.8,,,,,1.8,,
6178,1.8,1.8,1.8,,1.8,,,,,
6179,1.8,1.8,1.8,1.8,1.8,1.8,,,,
6180,1.8,1.8,,1.8,,,,,,
6181,1.8,1.8,1.8,1.8,,,,,1.8,
6182,1.8,1.8,1.8,,1.8,1.8,,,1.8,
6183,1.8,1.8,1.8,,1.8,,1.8,,,
6184,1.8,1.8,1.8,,,1.8,1.8,,,
6185,1.8,1.8,1.8,1.8,1.8,,1.8,1.8,,
6186,1.8,1.8,1.8,,1.8,,,,,
6187,1.8,1.8,1.8,1.8,1.8,1.8,,,1.8,
6188,1.8,1.8,1.8,,1.8,1.8,,,,
6189,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,1.8,
6190,1.8,,,1.8,,,1.8,,,
6191,1.8,1.8,,,1.8,,,,,
6192,1.8,1.8,1.8,1.8,,,,,,
6193,1.8,1.8,1.8,1.8,,1.8,1.8,,,
6194,1.8,1.8,1.8,1.8,1.8,1.8,,,,
6195,1.8,1.8,1.8,,1.8,1.8,1.8,1.8,,1.8
6196,1.8,1.8,1.8,1.8,1.8,,,1.8,,
6197,1.8,,,1.8,1.8,,1.8,,,
6198,1.8,1.8,1.8,1.8,,,,,,
6199,1.8,1.8,1.8,1.8,,1.8,,1.8,,
6200,1.8,,,,1.8,,1.8,,,
6201,1.8,1.8,1.8,,,1.8,,,,1.8
6202,1.8,1.8,1.8,,1.8,1.8,1.8,1.8,,
6203,1.8,1.8,1.8,1.8,1.8,1.8,,,,1.8
6204,1.8,,,1.8,,,,,,
6205,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,
6206,1.8,1.8,1.8,1.8,,,1.8,,1.8,
6207,1.8,1.8,1.8,1.8,1.8,,,,,
6208,1.8,1.8,1.8,,1.8,1.8,,,,
6209,1.8,1.8,1.8,1.8,,,,,,
6210,1.8,1.8,1.8,1.8,1.8,,1.8,,1.8,
6211,1.8,1.8,1.8,1.8,,,,,,
6212,1.8,,,1.8,1.8,,,,,
6213,1.8,1.8,1.8,,1.8,,,1.8,1.8,
6214,1.8,1.8,1.8,1.8,1.8,,,,,
6215,1.8,1.8,1.8,1.8,1.8,,,,,
6216,1.8,1.8,1.8,1.8,1.8,,1.8,,,
6217,1.8,,,1.8,1.8,,,,,
6218,1.8,1.8,1.8,1.8,1.8,,1.8,1.8,,
6219,1.8,1.8,1.8,1.8,,1.8,1.8,,,
6220,1.8,1.8,1.8,1.8,1.8,,,1.8,1.8,
6221,1.8,1.8,1.8,1.8,,,,1.8,,
6222,1.8,1.8,1.8,,1.8,,,,,
6223,1.8,1.8,1.8,1.8,1.8,,,,1.8,
6224,1.8,1.8,1.8,1.8,,,,,,1.8
6225,1.8,1.8,1.8,1.8,,1.8,1.8,,,
6226,1.8,1.8,1.8,1.8,1.8,,1.8,,,1.8
6227,1.8,1.8,1.8,1.8,1.8,1.8,,,,1.8
6228,1.8,1.8,1.8,1.8,1.8,,,,,1.8
6229,1.8,1.8,1.8,,,1.8,1.8,1.8,,
6230,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,
6231,1.8,1.8,1.8,1.8,,,1.8,,,
6232,1.8,1.8,1.8,1.8,,,,,,
6233,1.8,1.8,1.8,,1.8,1.8,,,1.8,
6234,1.8,1.8,1.8,1.8,1.8,,,,,
6235,1.8,1.8,1.8,1.8,1.8,1.8,,1.8,,
6236,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,
6237,1.8,,,,,1.8,1.8,1.8,1.8,
6238,1.8,1.8,1.8,1.8,1.8,,,1.8,,
6239,1.8,1.8,1.8,,1.8,,,,,
6240,1.8,1.8,1.8,,1.8,,,,,
6241,1.8,1.8,1.8,,1.8,,,1.8,1.8,
6242,1.8,,,,1.8,1.8,,,1.8,
6243,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,
6244,1.8,1.8,,1.8,1.8,1.8,,,,1.8
6245,1.8,1.8,,,1.8,,1.8,1.8,1.8,
6246,1.8,,,1.8,1.8,,1.8,1.8,,
6247,1.8,1.8,1.8,1.8,,,1.8,1.8,1.8,
6248,1.8,1.8,1.8,,1.8,1.8,1.8,,,
6249,1.8,1.8,1.8,1.8,1.8,1.8,,1.8,,
6250,1.8,,,,1.8,1.8,,,,
6251,1.8,1.8,1.8,,1.8,,,1.8,,
6252,1.8,1.8,1.8,,1.8,1.8,,,1.8,
6253,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,1.8,
6254,1.8,1.8,,,1.8,1.8,,1.8,,
6255,1.8,1.8,1.8,,,,,,,
6256,1.8,1.8,1.8,,,1.8,,,1.8,
6257,1.8,1.8,1.8,1.8,1.8,1.8,,,,
6258,1.8,1.8,1.8,1.8,,,,1.8,1.8,
6259,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,
6260,1.8,1.8,1.8,1.8,,,1.8,,,
6261,1.8,1.8,1.8,1.8,,,,,,
6262,1.8,,,,1.8,1.8,,1.8,,
6263,1.8,1.8,1.8,,1.8,,,1.8,,
6264,1.8,1.8,1.8,1.8,,1.8,,,1.8,
6265,1.8,1.8,1.8,1.8,,,1.8,,1.8,
6266,1.8,1.8,1.8,,1.8,,,1.8,,
6267,1.8,1.8,1.8,1.8,,1.8,1.8,,,
6268,1.8,1.8,1.8,1.8,1.8,,,1.8,,1.8
6269,1.8,1.8,1.8,1.8,1.8,,,,,
6270,1.8,1.8,1.8,1.8,1.8,,,1.8,,1.8
6271,1.8,1.8,1.8,1.8,1.8,,,,,
6272,1.8,1.8,1.8,,,,1.8,,,
6273,1.8,1.8,1.8,1.8,1.8,,1.8,1.8,1.8,
6274,1.8,1.8,,1.8,1.8,,,,,
6275,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,1.8
6276,1.8,1.8,1.8,,1.8,1.8,1.8,1.8,,
6277,1.8,1.8,1.8,1.8,1.8,,,,,
6278,1.8,1.8,1.8,,1.8,1.8,1.8,,1.8,
6279,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0
6280,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
6281,0.0,0.0,0.0,,,,0.0,,0.0,
6282,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6283,0.0,0.0,0.0,0.0,,0.0,,,,
6284,0.0,0.0,0.0,0.0,,,,,,
6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6286,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
6287,0.0,,,0.0,,,,,,
6288,0.0,0.0,0.0,,,0.0,0.0,,,
6289,0.0,0.0,0.0,0.0,0.0,,,,0.0,
6290,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6291,0.0,0.0,0.0,,,0.0,,,,
6292,0.0,0.0,0.0,0.0,,0.0,,0.0,,
6293,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
6294,0.2,0.2,0.2,0.2,0.2,,,,,0.2
6295,0.2,0.2,,,,0.2,0.2,0.2,,
6296,0.2,0.2,,0.2,0.2,0.2,,,,
6297,0.2,0.2,0.2,,,0.2,,,,0.2
6298,0.2,0.2,0.2,0.2,0.2,,,0.2,,
6299,0.2,0.2,,,0.2,,,,0.2,
6300,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,
6301,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
6302,0.2,0.2,0.2,0.2,0.2,,,,,
6303,0.2,0.2,0.2,0.2,0.2,0.2,,,0.2,
6304,0.2,0.2,0.2,0.2,0.2,,0.2,,,
6305,0.2,0.2,0.2,0.2,0.2,,,,,
6306,0.2,0.2,0.2,0.2,0.2,,,,,0.2
6307,0.2,0.2,0.2,0.2,0.2,0.2,,,,
6308,0.2,,,,,0.2,,,,0.2
6309,0.2,0.2,0.2,,,0.2,,,0.2,
6310,0.2,0.2,,0.2,0.2,,,,,
6311,0.2,0.2,0.2,0.2,,0.2,,,,
6312,0.2,0.2,0.2,0.2,,0.2,0.2,,,
6313,0.2,0.2,0.2,,0.2,0.2,0.2,,,
6314,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,,
6315,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,
6316,0.2,0.2,0.2,,,,,,,
6317,0.2,0.2,0.2,0.2,,,,0.2,,
6318,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
6319,0.2,0.2,0.2,,,0.2,,0.2,,
6320,0.2,0.2,0.2,,0.2,0.2,,,,0.2
6321,0.2,0.2,0.2,0.2,,,0.2,,,
6322,0.2,0.2,0.2,,,,0.2,,,
6323,0.2,,,0.2,,,,,,
6324,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
6325,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
6326,0.2,0.2,0.2,0.2,0.2,,0.2,,0.2,
6327,0.2,0.2,0.2,,0.2,,,,,
6328,0.2,0.2,0.2,0.2,,0.2,,,,
6329,0.2,0.2,0.2,0.2,0.2,,0.2,,0.2,
6330,0.2,0.2,,,,,,,0.2,
6331,0.2,,,,,0.2,0.2,,,
6332,0.2,0.2,,0.2,0.2,,,,,
6333,0.2,0.2,0.2,0.2,,,0.2,,,
6334,0.2,0.2,0.2,,0.2,,0.2,0.2,0.2,
6335,0.2,0.2,0.2,,,0.2,0.2,,,0.2
6336,0.6,0.6,0.6,,,0.6,0.6,,,
6337,6.6,6.6,6.6,6.6,6.6,,,,,
6338,10.2,10.2,,,10.2,,,,,
6339,10.6,10.6,10.6,10.6,,10.6,10.6,10.6,10.6,
6340,10.6,10.6,10.6,10.6,10.6,,,,,
6341,10.8,10.8,10.8,10.8,10.8,,10.8,,,
6342,10.8,10.8,10.8,10.8,,10.8,,,,
6343,10.8,10.8,10.8,10.8,10.8,,,,,
